longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,bedrooms_per_household,population_per_household,rooms_per_person,income_per_household_member,income_x_rooms_per_household,lat_x_lon,lat_plus_lon,log_total_rooms,log_total_bedrooms,log_population,log_households
-117.95,33.86,35.0,2375.0,439.0,1343.0,424.0,4.53,193500.0,<1H OCEAN,5.601415094339623,0.1848421052631579,1.0353773584905661,3.167452830188679,1.7684288905435592,1.4301712583767685,25.37441037735849,-3993.787,-84.09,7.773173680482536,6.0867747269123065,7.203405521083095,6.052089168924417
-117.95,33.86,35.0,2478.0,431.0,1333.0,427.0,5.2099,191400.0,<1H OCEAN,5.80327868852459,0.17393058918482648,1.009367681498829,3.1217798594847777,1.8589647411852963,1.668887696924231,30.234501639344263,-3993.787,-84.09,7.8156105320351905,6.068425588244111,7.195937226475569,6.059123195581797
-117.96,33.86,32.0,2366.0,505.0,1283.0,477.0,3.3516,190000.0,<1H OCEAN,4.960167714884696,0.21344040574809806,1.0587002096436058,2.689727463312369,1.8441153546375681,1.2460742010911925,16.624498113207544,-3994.1256,-84.1,7.769378609513984,6.226536669287466,7.157735484249907,6.169610732491456
-117.94,33.88,46.0,1747.0,312.0,770.0,296.0,5.4217,256000.0,<1H OCEAN,5.902027027027027,0.17859187178019462,1.054054054054054,2.6013513513513513,2.2688311688311686,2.0841859740259743,31.999019932432436,-3995.8072,-84.06,7.466227556215481,5.746203190540153,6.647688373563329,5.6937321388027
-117.95,33.87,34.0,1599.0,296.0,938.0,307.0,4.285,184900.0,<1H OCEAN,5.208469055374593,0.18511569731081925,0.9641693811074918,3.0553745928338762,1.7046908315565032,1.4024466950959489,22.31828990228013,-3994.9665,-84.08000000000001,7.3777589082278725,5.6937321388027,6.844815479208263,5.730099782973574
-117.95,33.87,35.0,1854.0,383.0,1115.0,381.0,4.4784,185200.0,<1H OCEAN,4.866141732283465,0.20658036677454153,1.005249343832021,2.926509186351706,1.662780269058296,1.5302873542600897,21.792529133858267,-3994.9665,-84.08000000000001,7.5256399750415355,5.950642552587727,7.017506142941256,5.945420608606575
-117.95,33.87,22.0,1432.0,335.0,746.0,296.0,2.0227,55000.0,<1H OCEAN,4.837837837837838,0.23393854748603352,1.1317567567567568,2.52027027027027,1.9195710455764075,0.802572654155496,9.785494594594594,-3994.9665,-84.08000000000001,7.267525427828172,5.817111159963204,6.616065185132817,5.6937321388027
-117.96,33.87,27.0,890.0,289.0,416.0,200.0,3.141,167500.0,<1H OCEAN,4.45,0.32471910112359553,1.445,2.08,2.139423076923077,1.5100961538461537,13.977450000000001,-3995.3051999999993,-84.09,6.792344427470809,5.66988092298052,6.0330862217988015,5.303304908059076
-117.96,33.87,37.0,1785.0,360.0,1155.0,403.0,4.7984,175800.0,<1H OCEAN,4.429280397022333,0.20168067226890757,0.8933002481389578,2.866004962779156,1.5454545454545454,1.6742469264069264,21.25345905707196,-3995.3051999999993,-84.09,7.487733761436444,5.8888779583328805,7.052721049232323,6.0014148779611505
-117.95,33.88,34.0,1939.0,355.0,817.0,314.0,3.6705,275000.0,<1H OCEAN,6.17515923566879,0.18308406395048996,1.1305732484076434,2.6019108280254777,2.3733170134638923,1.4106940024479804,22.665921974522295,-3996.146,-84.07,7.570443252057374,5.87493073085203,6.706862336602747,5.752572638825633
-117.94,33.86,36.0,2824.0,493.0,1394.0,507.0,4.6477,194700.0,<1H OCEAN,5.570019723865878,0.17457507082152973,0.9723865877712031,2.749506903353057,2.0258249641319943,1.6903758249641323,25.88778067061144,-3993.4483999999998,-84.08,7.946263643580541,6.202535517187923,7.240649694255466,6.230481447578482
-117.94,33.86,33.0,1013.0,312.0,706.0,266.0,2.1432,197500.0,<1H OCEAN,3.808270676691729,0.3079960513326752,1.1729323308270676,2.654135338345865,1.434844192634561,0.8074946175637394,8.161885714285715,-3993.4483999999998,-84.08,6.921658184151129,5.746203190540153,6.561030665896573,5.58724865840025
-117.95,33.86,36.0,2038.0,343.0,1066.0,346.0,5.197,195700.0,<1H OCEAN,5.890173410404624,0.16830225711481844,0.9913294797687862,3.0809248554913293,1.9118198874296435,1.6868311444652908,30.61123121387283,-3993.787,-84.09,7.620214770574455,5.840641657373398,6.9726062513017535,5.849324779946859
-117.93,33.86,36.0,1672.0,318.0,1173.0,337.0,4.5774,182100.0,<1H OCEAN,4.9614243323442135,0.1901913875598086,0.9436201780415431,3.4807121661721068,1.4254049445865302,1.3150757033248082,22.710423738872404,-3993.1098,-84.07000000000001,7.422373700986824,5.765191102784844,7.068172000388042,5.823045895483019
-117.93,33.86,35.0,1216.0,225.0,893.0,228.0,4.0288,184000.0,<1H OCEAN,5.333333333333333,0.18503289473684212,0.9868421052631579,3.9166666666666665,1.3617021276595744,1.0286297872340426,21.486933333333333,-3993.1098,-84.07000000000001,7.104144092987527,5.420534999272286,6.795705775173514,5.43372200355424
-117.94,33.86,35.0,1235.0,227.0,875.0,220.0,4.6964,183100.0,<1H OCEAN,5.613636363636363,0.18380566801619433,1.0318181818181817,3.977272727272727,1.4114285714285715,1.1808091428571428,26.363881818181817,-3993.4483999999998,-84.08,7.119635638017636,5.429345628954441,6.775366090936392,5.3981627015177525
-117.94,33.86,35.0,2127.0,417.0,1247.0,378.0,4.75,185600.0,<1H OCEAN,5.626984126984127,0.19605077574047955,1.1031746031746033,3.298941798941799,1.7056936647955092,1.4398556535685645,26.728174603174605,-3993.4483999999998,-84.08,7.662937850461535,6.035481432524756,7.129297548929373,5.937536205082426
-117.93,33.88,52.0,2157.0,362.0,1001.0,373.0,5.1237,240000.0,<1H OCEAN,5.7828418230563,0.16782568382012053,0.9705093833780161,2.683646112600536,2.154845154845155,1.9092308691308695,29.629546648793564,-3995.4684000000007,-84.05000000000001,7.67693714581808,5.8944028342648505,6.90975328164481,5.924255797414532
-117.93,33.87,10.0,1277.0,488.0,730.0,417.0,1.4803,137500.0,<1H OCEAN,3.062350119904077,0.38214565387627253,1.170263788968825,1.750599520383693,1.7493150684931507,0.8455960273972603,4.533196882494004,-3994.2891,-84.06,7.15305163493748,6.192362489474872,6.594413459749778,6.035481432524756
-117.94,33.87,46.0,2066.0,450.0,1275.0,448.0,3.9375,187000.0,<1H OCEAN,4.611607142857143,0.21781219748305905,1.0044642857142858,2.845982142857143,1.620392156862745,1.383529411764706,18.158203125,-3994.6277999999998,-84.07,7.633853559681768,6.111467339502679,7.151485463904735,6.1070228877422545
-117.94,33.88,35.0,1694.0,296.0,679.0,282.0,4.3333,239300.0,<1H OCEAN,6.00709219858156,0.17473435655253838,1.049645390070922,2.4078014184397163,2.4948453608247423,1.7996916053019147,26.030532624113476,-3995.8072,-84.06,7.43543801981455,5.6937321388027,6.522092798170152,5.645446897643238
-117.92,33.87,44.0,308.0,87.0,301.0,100.0,2.1991,191100.0,<1H OCEAN,3.08,0.2824675324675325,0.87,3.01,1.0232558139534884,0.7305980066445183,6.7732280000000005,-3993.9503999999997,-84.05000000000001,5.733341276897746,4.477336814478207,5.71042701737487,4.61512051684126
-117.92,33.87,36.0,1125.0,285.0,966.0,257.0,2.8438,162500.0,<1H OCEAN,4.377431906614786,0.25333333333333335,1.1089494163424125,3.7587548638132295,1.1645962732919255,0.7565803312629399,12.44854085603113,-3993.9503999999997,-84.05000000000001,7.026426808699636,5.655991810819852,6.874198495453294,5.552959584921617
-117.93,33.87,52.0,950.0,229.0,429.0,185.0,2.315,182100.0,<1H OCEAN,5.135135135135135,0.24105263157894738,1.2378378378378379,2.3189189189189188,2.2144522144522143,0.9983100233100234,11.887837837837838,-3994.2891,-84.06,6.85751406254539,5.438079308923196,6.063785208687608,5.225746673713202
-117.93,33.88,45.0,1306.0,293.0,585.0,260.0,4.0812,241700.0,<1H OCEAN,5.023076923076923,0.22434915773353753,1.126923076923077,2.25,2.2324786324786325,1.8138666666666667,20.500181538461536,-3995.4684000000007,-84.05000000000001,7.175489713624222,5.683579767338681,6.373319789577012,5.564520407322694
-117.93,33.88,32.0,2458.0,359.0,967.0,409.0,7.2893,293500.0,<1H OCEAN,6.009779951100245,0.14605370219690805,0.8777506112469438,2.3643031784841075,2.541882109617373,3.0830648397104445,43.80708899755501,-3995.4684000000007,-84.05000000000001,7.807510042216193,5.886104031450156,6.875232087276577,6.016157159698354
-117.92,33.88,52.0,1270.0,276.0,609.0,211.0,3.75,232500.0,<1H OCEAN,6.018957345971564,0.2173228346456693,1.3080568720379147,2.8862559241706163,2.0853858784893267,1.2992610837438423,22.571090047393366,-3995.1296,-84.03999999999999,7.147559271189454,5.6240175061873385,6.413458957167357,5.356586274672012
-117.91,33.88,34.0,1851.0,291.0,784.0,290.0,5.2336,235600.0,<1H OCEAN,6.382758620689655,0.15721231766612642,1.0034482758620689,2.703448275862069,2.360969387755102,1.9358979591836734,33.40480551724138,-3994.7908,-84.03,7.524021415206125,5.676753802268282,6.665683717782408,5.673323267171493
-117.92,33.88,32.0,1683.0,273.0,719.0,263.0,5.3649,243600.0,<1H OCEAN,6.399239543726236,0.1622103386809269,1.038022813688213,2.7338403041825097,2.340751043115438,1.9624043115438106,34.33128022813688,-3995.1296,-84.03999999999999,7.428927194802272,5.6131281063880705,6.579251212010101,5.575949103146316
-117.92,33.88,32.0,1632.0,244.0,575.0,235.0,5.3986,318700.0,<1H OCEAN,6.94468085106383,0.14950980392156862,1.0382978723404255,2.4468085106382977,2.838260869565217,2.206384347826087,37.49155404255319,-3995.1296,-84.03999999999999,7.398174092970465,5.501258210544727,6.3561076606958915,5.4638318050256105
-117.91,33.89,30.0,1631.0,212.0,523.0,216.0,7.875,351900.0,<1H OCEAN,7.550925925925926,0.12998160637645617,0.9814814814814815,2.4212962962962963,3.118546845124283,3.2523900573613767,59.463541666666664,-3995.9699,-84.02,7.397561535524052,5.3612921657094255,6.261491684321042,5.37989735354046
-117.9,33.88,35.0,2062.0,353.0,991.0,357.0,5.2897,230400.0,<1H OCEAN,5.775910364145658,0.17119301648884577,0.988795518207283,2.775910364145658,2.080726538849647,1.905573057517659,30.55283305322129,-3994.4520000000007,-84.02000000000001,7.631916513071252,5.869296913133774,6.899723107284872,5.8805329864007
-117.9,33.88,34.0,1396.0,245.0,661.0,261.0,4.675,215400.0,<1H OCEAN,5.3486590038314175,0.17550143266475646,0.9386973180076629,2.532567049808429,2.1119515885022695,1.8459531013615733,25.004980842911877,-3994.4520000000007,-84.02000000000001,7.242082359256962,5.5053315359323625,6.495265555937008,5.568344503761097
-117.9,33.87,28.0,2315.0,538.0,1360.0,504.0,2.9861,218600.0,<1H OCEAN,4.593253968253968,0.23239740820734342,1.0674603174603174,2.6984126984126986,1.7022058823529411,1.1066135294117647,13.715915674603174,-3993.2729999999997,-84.03,7.7475968386928855,6.289715570908998,7.215975002651466,6.22455842927536
-117.9,33.87,34.0,1411.0,292.0,1040.0,299.0,3.4338,195200.0,<1H OCEAN,4.719063545150502,0.2069454287739192,0.9765886287625418,3.4782608695652173,1.3567307692307693,0.9872175000000001,16.204320401337792,-3993.2729999999997,-84.03,7.252762418053187,5.680172609017068,6.947937068614969,5.703782474656201
-117.91,33.87,29.0,1121.0,,762.0,276.0,2.5,143800.0,<1H OCEAN,4.061594202898551,,,2.760869565217391,1.4711286089238844,0.9055118110236221,10.153985507246377,-3993.6116999999995,-84.03999999999999,7.022868086082641,,6.637258031284457,5.6240175061873385
-117.91,33.87,52.0,2031.0,506.0,1191.0,463.0,2.9076,177300.0,<1H OCEAN,4.386609071274298,0.24913835548990645,1.0928725701943844,2.572354211663067,1.7052896725440807,1.1303264483627204,12.75450453563715,-3993.6116999999995,-84.03999999999999,7.616775808698373,6.2285110035911835,7.083387847625295,6.139884552226255
-117.88,33.89,18.0,1616.0,532.0,866.0,496.0,3.6435,119100.0,<1H OCEAN,3.2580645161290325,0.3292079207920792,1.0725806451612903,1.7459677419354838,1.8660508083140877,2.08680831408776,11.87075806451613,-3994.9532,-83.99,7.388327859577107,6.278521424165844,6.7650389767805414,6.208590026096629
-117.88,33.89,16.0,959.0,176.0,353.0,185.0,4.5,173300.0,<1H OCEAN,5.183783783783784,0.1835245046923879,0.9513513513513514,1.9081081081081082,2.71671388101983,2.358356940509915,23.327027027027025,-3994.9532,-83.99,6.866933284461882,5.176149732573829,5.869296913133774,5.225746673713202
-117.88,33.88,15.0,957.0,360.0,615.0,370.0,3.0263,162500.0,<1H OCEAN,2.5864864864864865,0.3761755485893417,0.972972972972973,1.662162162162162,1.5560975609756098,1.8207008130081301,7.827484054054054,-3993.7744000000002,-84.0,6.86484777797086,5.8888779583328805,6.423246963533519,5.916202062607435
-117.89,33.88,15.0,1655.0,626.0,1549.0,582.0,1.9127,175000.0,<1H OCEAN,2.843642611683849,0.37824773413897284,1.0756013745704467,2.661512027491409,1.0684312459651388,0.71865164622337,5.439035223367698,-3994.1132000000002,-84.00999999999999,7.412160334945205,6.440946540632921,7.346010209913293,6.368187186350492
-117.89,33.88,33.0,1582.0,256.0,771.0,240.0,5.3836,229600.0,<1H OCEAN,6.591666666666667,0.16182048040455121,1.0666666666666667,3.2125,2.0518806744487676,1.6758287937743193,35.48689666666667,-3994.1132000000002,-84.00999999999999,7.367077059881012,5.54907608489522,6.648984550024776,5.484796933490655
-117.89,33.88,27.0,2091.0,336.0,1037.0,332.0,5.7519,243400.0,<1H OCEAN,6.298192771084337,0.1606886657101865,1.0120481927710843,3.1234939759036147,2.0163934426229506,1.8414954676952746,36.226575,-3994.1132000000002,-84.00999999999999,7.645875825184813,5.820082930352362,6.945051063725834,5.808142489980444
-117.89,33.87,25.0,1492.0,439.0,755.0,389.0,3.0893,188200.0,<1H OCEAN,3.83547557840617,0.29423592493297585,1.1285347043701799,1.9408740359897172,1.976158940397351,1.5917055629139074,11.848934704370182,-3992.9343,-84.02000000000001,7.30854279753919,6.0867747269123065,6.628041376179533,5.966146739123692
-117.89,33.87,32.0,1133.0,216.0,693.0,228.0,3.3594,202100.0,<1H OCEAN,4.969298245614035,0.19064430714916153,0.9473684210526315,3.039473684210526,1.6349206349206349,1.105257142857143,16.693860526315788,-3992.9343,-84.02000000000001,7.033506484287697,5.37989735354046,6.542471960506805,5.43372200355424
-117.88,33.87,35.0,1919.0,349.0,1302.0,345.0,5.6409,190900.0,<1H OCEAN,5.56231884057971,0.1818655549765503,1.0115942028985507,3.773913043478261,1.4738863287250383,1.4947085253456223,31.37648434782609,-3992.5955999999996,-84.00999999999999,7.560080465021827,5.857933154483459,7.172424577124845,5.846438775057725
-117.89,33.87,32.0,1569.0,422.0,835.0,386.0,3.0465,148900.0,<1H OCEAN,4.064766839378239,0.26896112173358827,1.0932642487046633,2.1632124352331608,1.8790419161676646,1.4083221556886227,12.383312176165804,-3992.9343,-84.02000000000001,7.358830898342354,6.0473721790462776,6.728628613084702,5.958424693029782
-117.93,33.87,45.0,1006.0,230.0,1237.0,237.0,3.3472,168000.0,<1H OCEAN,4.244725738396625,0.2286282306163022,0.9704641350210971,5.219409282700422,0.8132578819725141,0.6412986257073565,14.207945991561182,-3994.2891,-84.06,6.914730892718563,5.442417710521793,7.121252453244542,5.472270673671475
-117.93,33.86,36.0,931.0,279.0,778.0,303.0,2.6563,155000.0,<1H OCEAN,3.072607260726073,0.2996777658431794,0.9207920792079208,2.567656765676568,1.1966580976863752,1.0345230077120822,8.161766666666667,-3993.1098,-84.07000000000001,6.837332814685591,5.634789603169249,6.658011045870748,5.717027701406222
-117.93,33.86,17.0,1627.0,398.0,1216.0,369.0,3.3438,186600.0,<1H OCEAN,4.409214092140921,0.2446220036877689,1.0785907859078592,3.2953929539295395,1.3379934210526316,1.0146893092105262,14.743530081300811,-3993.1098,-84.07000000000001,7.395107546562485,5.988961416889864,7.104144092987527,5.91350300563827
-117.93,33.86,35.0,931.0,181.0,516.0,174.0,5.5867,182500.0,<1H OCEAN,5.350574712643678,0.19441460794844254,1.0402298850574712,2.9655172413793105,1.804263565891473,1.8838872093023256,29.892055747126438,-3993.1098,-84.07000000000001,6.837332814685591,5.204006687076795,6.248042874508429,5.1647859739235145
-117.93,33.87,29.0,1221.0,371.0,1822.0,326.0,1.7935,162500.0,<1H OCEAN,3.745398773006135,0.30384930384930386,1.138036809815951,5.588957055214724,0.6701427003293084,0.32090065861690453,6.7173726993865035,-3994.2891,-84.06,7.108244139731541,5.918893854273146,7.508238774678663,5.7899601708972535
-117.89,33.86,28.0,1395.0,398.0,1220.0,362.0,3.3008,193800.0,<1H OCEAN,3.8535911602209945,0.2853046594982079,1.0994475138121547,3.3701657458563536,1.1434426229508197,0.9794177049180328,12.719933701657459,-3991.7554,-84.03,7.241366283322318,5.988961416889864,7.107425474110705,5.8944028342648505
-117.91,33.86,26.0,2296.0,570.0,1415.0,527.0,2.4732,165800.0,<1H OCEAN,4.35673624288425,0.24825783972125434,1.081593927893738,2.685009487666034,1.6226148409893992,0.9211140636042402,10.775080075901327,-3992.4325999999996,-84.05,7.739359202689098,6.3473892096560105,7.255591274253665,6.269096283706261
-117.92,33.86,26.0,745.0,161.0,247.0,151.0,3.6375,133900.0,<1H OCEAN,4.933774834437086,0.21610738255033557,1.0662251655629138,1.6357615894039734,3.016194331983806,2.2237348178137655,17.9466059602649,-3992.7712,-84.06,6.61472560020376,5.087596335232384,5.5134287461649825,5.0238805208462765
-117.92,33.87,33.0,1597.0,,1888.0,423.0,3.055,157800.0,<1H OCEAN,3.775413711583924,,,4.463356973995272,0.8458686440677966,0.6844623940677966,11.533888888888889,-3993.9503999999997,-84.05000000000001,7.37650812632622,,7.543802867501509,6.049733455231958
-117.87,33.91,16.0,2434.0,455.0,1017.0,476.0,4.2188,176300.0,<1H OCEAN,5.11344537815126,0.18693508627773212,0.9558823529411765,2.1365546218487395,2.393313667649951,1.974580924287119,21.572603361344534,-3996.9716999999996,-83.96000000000001,7.79770203551669,6.1224928095143865,6.925595197110468,6.1675164908883415
-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,277300.0,<1H OCEAN,8.132992327365729,0.13647798742138365,1.1099744245524297,3.6138107416879794,2.2505307855626326,1.824805024769993,53.6330179028133,-3996.1319999999996,-83.97999999999999,8.064950891749143,6.075346031088684,7.254177846456518,5.971261839790462
-117.88,33.9,15.0,1705.0,478.0,759.0,479.0,3.5333,114400.0,<1H OCEAN,3.559498956158664,0.28035190615835776,0.9979123173277662,1.5845511482254697,2.246376811594203,2.2298428194993414,12.576777661795408,-3996.1319999999996,-83.97999999999999,7.441906728051625,6.171700597410915,6.633318433280377,6.173786103901937
-117.88,33.89,19.0,3583.0,911.0,2300.0,871.0,3.0214,218400.0,<1H OCEAN,4.113662456946039,0.2542562098799888,1.0459242250287026,2.640642939150402,1.5578260869565217,1.1441910434782607,12.429019747416762,-3994.9532,-83.99,8.18423477409482,6.815639990074331,7.741099090035366,6.77078942390898
-117.88,33.89,17.0,3218.0,923.0,1701.0,824.0,3.6946,265500.0,<1H OCEAN,3.9053398058252426,0.2868241143567433,1.1201456310679612,2.0643203883495147,1.8918283362727808,1.7897415637860081,14.428668446601941,-3994.9532,-83.99,8.076826031298808,6.828712071641684,7.43955930913332,6.715383386334681
-117.87,33.89,25.0,1142.0,162.0,486.0,150.0,7.1472,270100.0,<1H OCEAN,7.613333333333333,0.14185639229422067,1.08,3.24,2.3497942386831276,2.205925925925926,54.414016,-3994.6143,-83.98,7.04141166379481,5.093750200806762,6.18826412308259,5.017279836814924
-117.86,33.91,16.0,2889.0,423.0,1227.0,401.0,6.4514,270800.0,<1H OCEAN,7.204488778054863,0.14641744548286603,1.054862842892768,3.0598503740648377,2.354523227383863,2.1084037489812553,46.47903890274314,-3996.6325999999995,-83.95,7.969011781106478,6.049733455231958,7.113142108707088,5.996452088619021
-117.86,33.9,17.0,1452.0,188.0,630.0,194.0,6.9113,285200.0,<1H OCEAN,7.484536082474227,0.12947658402203857,0.9690721649484536,3.247422680412371,2.3047619047619046,2.1282415873015874,51.727874226804126,-3995.4539999999997,-83.96000000000001,7.2813856635702825,5.241747015059643,6.447305862541213,5.272999558563747
-117.86,33.9,25.0,3205.0,409.0,1291.0,408.0,7.2478,299200.0,<1H OCEAN,7.855392156862745,0.12761310452418095,1.0024509803921569,3.1642156862745097,2.482571649883811,2.2905518202943456,56.9343112745098,-3995.4539999999997,-83.96000000000001,8.072779333169498,6.016157159698354,7.163946684342547,6.013715156042802
-117.87,33.9,21.0,3181.0,447.0,1416.0,469.0,6.8268,280300.0,<1H OCEAN,6.782515991471215,0.14052184847532223,0.9530916844349681,3.0191897654584223,2.246468926553672,2.261136440677966,46.3028801705757,-3995.793,-83.97,8.065265208897733,6.104793232414985,7.256297239690681,6.152732694704104
-117.86,33.89,22.0,4386.0,593.0,1915.0,592.0,6.6897,289800.0,<1H OCEAN,7.408783783783784,0.135202918376653,1.0016891891891893,3.2347972972972974,2.2903394255874674,2.0680430287206266,49.562540878378385,-3994.2754,-83.97,8.386400901166214,6.386879319362645,7.557994958530806,6.385194398997726
-117.86,33.89,24.0,2002.0,253.0,820.0,241.0,6.9612,274500.0,<1H OCEAN,8.307053941908714,0.12637362637362637,1.049792531120332,3.4024896265560165,2.4414634146341463,2.0459136585365854,57.82706390041494,-3994.2754,-83.97,7.602401335665818,5.537334267018537,6.710523109452428,5.488937726156687
-117.87,33.89,19.0,1674.0,243.0,786.0,234.0,6.4218,275000.0,<1H OCEAN,7.153846153846154,0.14516129032258066,1.0384615384615385,3.358974358974359,2.1297709923664123,1.9118335877862596,45.940569230769235,-3994.6143,-83.98,7.423568444259167,5.497168225293202,6.668228248417403,5.459585514144159
-117.86,33.88,19.0,1621.0,328.0,871.0,322.0,3.7361,201400.0,<1H OCEAN,5.03416149068323,0.202344231955583,1.0186335403726707,2.7049689440993787,1.8610792192881744,1.3811988518943743,18.808130745341614,-3993.0968000000003,-83.97999999999999,7.3914152346753585,5.796057750765372,6.77078942390898,5.777652323222656
-117.87,33.89,17.0,1441.0,530.0,769.0,456.0,2.425,171700.0,<1H OCEAN,3.1600877192982457,0.3678001387925052,1.162280701754386,1.6864035087719298,1.8738621586475943,1.4379713914174252,7.6632127192982455,-3994.6143,-83.98,7.273786317844895,6.274762021241939,6.646390514847729,6.124683390894205
-117.87,33.89,22.0,2340.0,664.0,1382.0,546.0,3.343,184600.0,<1H OCEAN,4.285714285714286,0.28376068376068375,1.216117216117216,2.531135531135531,1.6931982633863965,1.3207510853835023,14.327142857142857,-3994.6143,-83.98,7.75833346749091,6.499787040655854,7.232010331664759,6.304448802421981
-117.87,33.88,25.0,1808.0,440.0,1342.0,454.0,3.025,156900.0,<1H OCEAN,3.9823788546255505,0.24336283185840707,0.9691629955947136,2.9559471365638768,1.347242921013413,1.0233606557377048,12.04669603524229,-3993.4356000000002,-83.99000000000001,7.500529485395295,6.089044875446846,7.202661196523238,6.12029741895095
-117.87,33.88,24.0,2655.0,702.0,1519.0,708.0,3.3036,183900.0,<1H OCEAN,3.75,0.26440677966101694,0.9915254237288136,2.1454802259887007,1.7478604344963793,1.53979512837393,12.388499999999999,-3993.4356000000002,-83.99000000000001,7.884576510596324,6.555356891810665,7.326465613840322,6.5638555265321274
-117.87,33.88,28.0,3333.0,752.0,2026.0,722.0,3.5667,190700.0,<1H OCEAN,4.616343490304709,0.22562256225622562,1.0415512465373962,2.806094182825485,1.6451135241855874,1.2710549851924975,16.465112326869807,-3993.4356000000002,-83.99000000000001,8.111928063310739,6.6240652277998935,7.614312146452,6.583409222158765
-117.87,33.88,28.0,2612.0,602.0,1682.0,563.0,3.6417,204300.0,<1H OCEAN,4.63943161634103,0.2304747320061256,1.0692717584369449,2.9875666074600353,1.5529131985731273,1.2189519024970275,16.89541811722913,-3993.4356000000002,-83.99000000000001,7.868254265520613,6.401917196727186,7.428333194190806,6.335054251498059
-117.86,33.87,12.0,1600.0,251.0,685.0,256.0,5.1784,254000.0,<1H OCEAN,6.25,0.156875,0.98046875,2.67578125,2.335766423357664,1.9352852554744524,32.365,-3991.9181999999996,-83.99000000000001,7.3783837129967145,5.529429087511423,6.530877627725885,5.54907608489522
-117.87,33.85,33.0,45.0,11.0,34.0,10.0,5.2949,350000.0,<1H OCEAN,4.5,0.24444444444444444,1.1,3.4,1.3235294117647058,1.5573235294117649,23.82705,-3989.8995000000004,-84.02000000000001,3.828641396489095,2.4849066497880004,3.5553480614894135,2.3978952727983707
-117.85,33.86,18.0,329.0,72.0,209.0,71.0,4.6806,187500.0,<1H OCEAN,4.633802816901408,0.2188449848024316,1.0140845070422535,2.943661971830986,1.5741626794258374,1.5900602870813396,21.68897746478873,-3990.401,-83.99,5.799092654460526,4.290459441148391,5.3471075307174685,4.276666119016055
-117.85,33.89,22.0,4020.0,655.0,1486.0,635.0,5.9639,262300.0,<1H OCEAN,6.330708661417323,0.16293532338308458,1.031496062992126,2.3401574803149607,2.7052489905787347,2.548503701211305,37.75571338582677,-3993.9365,-83.96,8.299285906897275,6.486160788944089,7.304515946460155,6.455198563340122
-117.85,33.88,14.0,4753.0,681.0,2138.0,678.0,7.3658,288500.0,<1H OCEAN,7.010324483775811,0.14327792972859246,1.0044247787610618,3.1533923303834808,2.22310570626754,2.3358336763330216,51.63664808259587,-3992.7580000000003,-83.97,8.46674164792014,6.525029657843462,7.668093709082406,6.520621127558696
-117.86,33.88,20.0,3977.0,540.0,1886.0,541.0,6.5843,272200.0,<1H OCEAN,7.351201478743068,0.13578073925069148,0.9981515711645101,3.4861367837338264,2.108695652173913,1.8887095970307528,48.402515896487984,-3993.0968000000003,-83.97999999999999,8.288534459413917,6.293419278846481,7.54274354536855,6.295266001439646
-117.85,33.87,15.0,5078.0,806.0,2569.0,759.0,5.6549,301900.0,<1H OCEAN,6.69038208168643,0.15872390705001968,1.061923583662714,3.3847167325428194,1.9766446087971974,1.670715881666018,37.83344163372859,-3991.5794999999994,-83.97999999999999,8.532869670801245,6.693323668269949,7.851661177889265,6.633318433280377
-117.85,33.9,20.0,4026.0,648.0,1997.0,650.0,5.5918,260500.0,<1H OCEAN,6.193846153846154,0.16095380029806258,0.9969230769230769,3.0723076923076924,2.0160240360540813,1.8200650976464696,34.63474892307693,-3995.115,-83.94999999999999,8.300776960851454,6.47543271670409,7.599901959208498,6.478509642208569
-117.85,33.9,25.0,1548.0,256.0,811.0,263.0,5.2037,242200.0,<1H OCEAN,5.885931558935361,0.165374677002584,0.973384030418251,3.0836501901140685,1.908754623921085,1.6875130702836005,30.628622053231943,-3995.115,-83.94999999999999,7.3453648404168685,5.54907608489522,6.699500340161678,5.575949103146316
-117.84,33.89,24.0,3935.0,625.0,1912.0,593.0,5.7951,226900.0,<1H OCEAN,6.63575042158516,0.1588310038119441,1.0539629005059021,3.224283305227656,2.058054393305439,1.7973296548117155,38.45483726812816,-3993.5976,-83.95,8.277920258172143,6.439350371100098,7.556427969440253,6.386879319362645
-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,240600.0,<1H OCEAN,6.732793522267206,0.15123271196632593,1.0182186234817814,3.2712550607287447,2.0581683168316833,1.756420668316832,38.68461174089069,-3993.9365,-83.96,8.109826276018477,6.222576268071369,7.388327859577107,6.20455776256869
-117.88,33.87,21.0,1519.0,388.0,1203.0,366.0,3.2083,145300.0,<1H OCEAN,4.1502732240437155,0.2554312047399605,1.0601092896174864,3.2868852459016393,1.2626766417290107,0.9760912718204489,13.315321584699452,-3992.5955999999996,-84.00999999999999,7.326465613840322,5.963579343618446,7.093404625868766,5.905361848054571
-117.87,33.86,19.0,2232.0,448.0,1149.0,417.0,3.1534,324400.0,<1H OCEAN,5.35251798561151,0.2007168458781362,1.0743405275779376,2.7553956834532376,1.9425587467362924,1.1444454308093994,16.878630215827336,-3991.0782,-84.01,7.711101251840158,6.1070228877422545,7.047517221357296,6.035481432524756
