longitude,latitude,housing_median_age,median_income,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,income_per_household_member
-117.25,33.92,7.0,4.1482,INLAND,5.215903890160183,0.20402746396999144,2.8668192219679636,0.003796979405034325
-117.86,33.73,31.0,3.5694,<1H OCEAN,4.305019305019305,0.24035874439461882,5.285714285714286,0.013781467181467182
-122.43,37.77,52.0,2.3887,NEAR BAY,4.0879864636209815,0.25662251655629137,2.010152284263959,0.004041793570219966
-117.2,34.13,14.0,3.4138,INLAND,6.01203007518797,0.17783891945972988,2.269172932330827,0.005133533834586467
-117.04,34.03,29.0,2.7028,INLAND,4.828326180257511,0.23555555555555555,2.5178826895565094,0.0038666666666666667
-117.12,32.75,20.0,2.3261,NEAR OCEAN,3.412621359223301,0.2937411095305832,2.063106796116505,0.005645873786407766
-118.31,33.9,30.0,3.4792,<1H OCEAN,4.532956685499058,0.2413793103448276,3.2467043314500943,0.006552165725047081
-118.24,33.99,33.0,2.1615,<1H OCEAN,3.1382978723404253,0.33220338983050846,4.50354609929078,0.007664893617021278
-118.12,34.19,52.0,8.013024999999999,INLAND,7.539184952978056,0.12432432432432433,3.040752351097179,0.025119200626959243
-118.34,34.05,50.0,3.1944,<1H OCEAN,4.997512437810945,0.20856147336983574,2.810945273631841,0.007946268656716418
-118.07,33.89,35.0,3.125,<1H OCEAN,4.320754716981132,0.23930131004366811,6.230188679245283,0.01179245283018868
-120.98,37.66,40.0,2.6346,INLAND,5.06218487394958,0.20451527224435592,2.391596638655462,0.004427899159663865
-118.37,34.04,42.0,2.767,<1H OCEAN,4.7356020942408374,0.23438363736871198,2.863874345549738,0.007243455497382199
-118.48,34.0,25.0,3.9722,<1H OCEAN,4.149,0.2571704025066281,1.749,0.0039722
-117.91,33.83,47.0,3.6607,<1H OCEAN,4.623853211009174,0.22420634920634921,3.4403669724770642,0.03358440366972477
-118.18,33.77,39.0,1.5536,NEAR OCEAN,3.2965931863727453,0.3325227963525836,2.6833667334669338,0.003113426853707415
-118.37,34.22,17.0,3.5521,<1H OCEAN,3.9888392857142856,0.2590934527140459,3.7299107142857144,0.007928794642857142
-121.36,37.99,8.0,4.2589,INLAND,5.145714285714286,0.21099389228206553,1.9542857142857142,0.012168285714285713
-118.83,34.14,16.0,6.4001,NEAR OCEAN,6.131661442006269,0.15950920245398773,2.103448275862069,0.020063009404388717
-117.17,34.05,29.0,3.1801,INLAND,5.757183908045977,0.1746942850012478,2.264367816091954,0.0045691091954022985
-116.92,32.81,17.0,1.6686,<1H OCEAN,3.893175074183976,0.3003048780487805,2.4807121661721068,0.0049513353115727
-117.27,33.93,2.0,3.1042,INLAND,6.877551020408164,0.1632047477744807,2.3469387755102042,0.06335102040816326
-122.48,37.64,7.0,8.013024999999999,NEAR OCEAN,4.444444444444445,0.175,1.8518518518518519,0.2967787037037037
-122.21,37.79,52.0,3.0893,NEAR BAY,3.9076923076923076,0.24934383202099739,3.076923076923077,0.015842564102564103
-118.25,34.09,52.0,3.1864,<1H OCEAN,4.607038123167156,0.243475493316359,2.533724340175953,0.004672140762463343
-118.41,34.02,16.0,3.0965,<1H OCEAN,5.215903890160183,0.20402746396999144,2.8668192219679636,0.002834324942791762
-122.35,40.25,10.0,3.5,INLAND,5.72791519434629,0.19617520049352252,3.060070671378092,0.012367491166077738
-118.36,33.94,38.0,2.3125,<1H OCEAN,3.3943661971830985,0.3171968649147072,4.751173708920188,0.0036189358372456966
-123.22,39.16,32.0,3.6587,<1H OCEAN,5.524038461538462,0.16275021758050479,2.3990384615384617,0.017589903846153845
-122.17,37.77,30.0,2.875,NEAR BAY,4.731152204836415,0.2242934455802766,2.4238975817923185,0.0040896159317211946
-122.63,38.96,20.0,2.3083,INLAND,5.485776805251641,0.23015556441962504,2.3457330415754925,0.005050984682713348
-119.68,36.31,12.0,2.9936,INLAND,5.5,0.19532676159182183,3.7329317269076303,0.006011244979919678
-118.25,33.95,41.0,1.9798,<1H OCEAN,5.218543046357616,0.2151015228426396,4.145695364238411,0.006555629139072847
-117.06,32.58,13.0,3.4792,NEAR OCEAN,4.914163090128755,0.20611353711790392,2.51931330472103,0.004977396280400572
-118.35,34.22,30.0,4.1302,<1H OCEAN,5.502183406113537,0.1761904761904762,2.7860262008733625,0.01803580786026201
-121.94,38.27,35.0,2.5681,INLAND,5.215903890160183,0.20402746396999144,2.8668192219679636,0.0023506636155606405
-119.2,36.28,22.0,1.684,INLAND,4.801255230125523,0.22135076252723312,3.4602510460251046,0.003523012552301255
-118.13,33.77,52.0,4.6852,NEAR OCEAN,5.509687034277198,0.18690830403029485,2.1400894187779436,0.006982414307004471
-121.99,37.27,27.0,5.4051,<1H OCEAN,5.747553816046967,0.16922029281579842,2.8454011741682974,0.010577495107632093
-117.61,34.08,12.0,4.7147,INLAND,5.251482799525504,0.09826067314208267,2.8469750889679717,0.00559276393831554
-121.59,39.77,24.0,2.3068,INLAND,5.622710622710622,0.17980456026058633,2.432234432234432,0.00844981684981685
-117.88,33.71,27.0,4.1,<1H OCEAN,5.522491349480969,0.18609022556390978,5.892733564013841,0.014186851211072663
-117.14,32.71,39.0,1.7642,NEAR OCEAN,3.4384133611691023,0.29022465088038857,4.542797494780793,0.0036830897703549062
-118.04,33.93,36.0,4.3849,<1H OCEAN,5.567741935483871,0.19235225955967555,4.170967741935484,0.014144838709677419
-121.84,36.94,29.0,4.9517,NEAR OCEAN,5.979343863912515,0.19650477545214387,2.8177399756986636,0.006016646415552855
-122.42,37.8,52.0,8.013024999999999,NEAR BAY,5.592156862745098,0.20371669004207574,1.6431372549019607,0.015711813725490194
-122.19,37.83,29.0,6.8538,NEAR BAY,6.657992565055762,0.15131211613623674,2.45724907063197,0.025478810408921932
-118.54,34.17,11.0,6.1274,<1H OCEAN,6.75,0.16111111111111112,2.4125,0.03829625
-117.15,32.78,25.0,5.25,NEAR OCEAN,5.552816901408451,0.1686746987951807,2.1514084507042255,0.018485915492957746
-118.35,34.17,42.0,4.4408,<1H OCEAN,4.875379939209727,0.20324189526184538,2.474164133738602,0.013497872340425533
-121.33,38.04,15.0,4.5179,INLAND,6.862884160756501,0.15156734412676542,3.132387706855792,0.010680614657210402
-118.31,34.08,23.0,2.7543,<1H OCEAN,3.2066666666666666,0.36105336105336105,2.8088888888888888,0.0061206666666666675
-122.86,38.44,31.0,3.4471,<1H OCEAN,5.326388888888889,0.19035202086049544,2.486111111111111,0.011969097222222221
-122.43,37.78,17.0,1.077,NEAR BAY,3.0548712206047033,0.33284457478005863,1.87010078387458,0.001206047032474804
-122.11,39.82,27.0,2.625,INLAND,5.378787878787879,0.20093896713615023,2.5656565656565657,0.013257575757575758
-117.68,35.6,12.0,6.0532,INLAND,5.97153024911032,0.1436233611442193,2.7224199288256226,0.021541637010676157
-118.24,33.93,37.0,1.5132,<1H OCEAN,4.141129032258065,0.25121713729308665,3.3225806451612905,0.006101612903225807
-121.35,38.58,20.0,8.013024999999999,INLAND,8.130434782608695,0.12633689839572193,3.0027173913043477,0.021774524456521737
-117.86,33.9,25.0,7.2478,<1H OCEAN,7.855392156862745,0.12761310452418095,3.1642156862745097,0.01776421568627451
-118.18,33.81,27.0,1.75,NEAR OCEAN,4.90625,0.2802547770700637,3.28125,0.018229166666666668
-120.14,34.59,9.0,2.5743,NEAR OCEAN,6.587012987012987,0.19676656151419558,2.161038961038961,0.006686493506493507
-122.33,37.91,36.0,1.125,NEAR BAY,4.4409090909090905,0.2625383828045036,3.265909090909091,0.002556818181818182
-118.18,33.77,29.0,1.1295,NEAR OCEAN,3.639344262295082,0.34121621621621623,2.8504098360655736,0.002314549180327869
-117.07,33.01,5.0,5.1998,<1H OCEAN,6.767666270783848,0.17145238774211946,2.276722090261283,0.006175534441805225
-122.17,37.72,43.0,4.0202,NEAR BAY,4.79467680608365,0.21517314300819457,2.711026615969582,0.005095310519645121
-118.08,34.15,28.0,0.4999,INLAND,7.67741935483871,0.24369747899159663,4.580645161290323,0.016125806451612903
-118.46,34.03,27.0,2.75,<1H OCEAN,3.296979865771812,0.32111959287531805,1.7483221476510067,0.004614093959731544
-117.01,32.75,34.0,4.3088,<1H OCEAN,5.896358543417367,0.16152019002375298,2.7254901960784315,0.012069467787114846
-122.02,37.58,15.0,3.3617,NEAR BAY,4.1923076923076925,0.2490170380078637,2.8804945054945055,0.0046177197802197804
-118.37,34.06,52.0,5.5596,<1H OCEAN,6.380952380952381,0.17972636815920398,2.5,0.022061904761904762
-118.2,34.05,40.0,1.9205,<1H OCEAN,3.5700934579439254,0.28184991273996507,4.218068535825545,0.005982866043613707
-117.92,33.72,17.0,5.5501,<1H OCEAN,6.662650602409639,0.1512959614225437,3.0522088353413657,0.011144779116465863
-122.45,37.91,27.0,8.013024999999999,NEAR BAY,7.2682926829268295,0.1424310216256525,2.5338753387533877,0.021715514905149048
-117.16,32.73,52.0,2.0972,NEAR OCEAN,3.149812734082397,0.36682520808561236,1.6348314606741574,0.003927340823970038
-117.17,32.69,45.0,4.5189,NEAR OCEAN,5.637010676156583,0.18876262626262627,2.386120996441281,0.008040747330960855
-117.94,33.92,28.0,3.0588,<1H OCEAN,3.7810650887573964,0.28012519561815336,6.284023668639053,0.01809940828402367
-122.41,37.79,52.0,3.5066,NEAR BAY,5.013921113689095,0.25173530772790376,2.097447795823666,0.008135962877030162
-122.47,37.69,30.0,4.875,NEAR OCEAN,4.206030150753769,0.25448028673835127,3.0452261306532664,0.024497487437185928
-118.17,33.77,12.0,2.2808,NEAR OCEAN,4.035697940503432,0.2636935813109549,2.808237986270023,0.002087688787185355
-121.36,38.61,35.0,5.0492,INLAND,6.6525423728813555,0.15498938428874734,2.805084745762712,0.014263276836158191
-118.09,33.93,36.0,4.5306,<1H OCEAN,4.6209912536443145,0.20378548895899054,3.513119533527697,0.013208746355685131
-122.46,37.51,23.0,5.6286,NEAR OCEAN,6.369127516778524,0.15911485774499473,2.6778523489932886,0.0377758389261745
-120.47,37.3,40.0,2.1838,INLAND,4.977088948787062,0.20877335499593827,2.8328840970350404,0.002943126684636119
-117.69,34.04,5.0,4.0096,INLAND,5.061293984108967,0.20094191522762953,2.3019296254256525,0.004551191827468785
-118.32,34.09,32.0,2.0341,<1H OCEAN,3.0432432432432432,0.3392539964476021,3.383783783783784,0.010995135135135135
-119.76,36.73,46.0,1.8723,INLAND,5.044943820224719,0.20935412026726058,3.198501872659176,0.007012359550561798
-117.23,34.12,6.0,2.3848,INLAND,4.689075630252101,0.24484767025089607,2.4831932773109244,0.0025050420168067225
-118.14,33.95,44.0,6.7744,<1H OCEAN,5.770700636942675,0.18653421633554085,2.6178343949044587,0.02157452229299363
-119.88,34.43,16.0,3.75,NEAR OCEAN,3.9819494584837547,0.24524025385312784,2.2148014440433212,0.006768953068592058
-118.37,34.23,32.0,3.6,<1H OCEAN,4.643086816720257,0.2195290858725762,3.784565916398714,0.011575562700964631
-122.48,37.69,43.0,4.2421,NEAR OCEAN,5.8355263157894735,0.17098835024426906,3.0350877192982457,0.009302850877192981
-118.14,33.77,51.0,3.875,NEAR OCEAN,4.968197879858657,0.2208392603129445,2.068904593639576,0.006846289752650177
-118.22,33.84,35.0,4.0219,<1H OCEAN,4.204460966542751,0.2413793103448276,3.7434944237918217,0.014951301115241634
-117.96,33.76,24.0,4.2813,<1H OCEAN,4.339869281045751,0.2183734939759036,3.30718954248366,0.013991176470588234
-118.27,33.94,39.0,1.1468,<1H OCEAN,4.123015873015873,0.2699711260827719,3.7718253968253967,0.0022753968253968254
-117.97,33.72,24.0,5.4286,<1H OCEAN,6.602649006622516,0.1671681711802073,3.172185430463576,0.011983664459161148
-117.24,32.8,26.0,2.9258,NEAR OCEAN,4.302005012531328,0.2542965336440431,1.8696741854636592,0.003666416040100251
-117.13,32.75,20.0,2.2599,NEAR OCEAN,4.367307692307692,0.2650814619110524,1.9076923076923078,0.004345961538461538
-116.97,32.76,33.0,6.1768,<1H OCEAN,5.98635477582846,0.15174210354933246,2.6276803118908383,0.012040545808966862
-119.03,34.22,24.0,4.7831,<1H OCEAN,5.303875968992248,0.19175679625840397,3.441860465116279,0.007415658914728682
-118.4,33.87,34.0,5.0976,<1H OCEAN,4.325997248968363,0.24992050874403815,1.8596973865199449,0.007011829436038514
-118.2,33.84,35.0,2.7813,NEAR OCEAN,5.07451564828614,0.22878120411160058,2.910581222056632,0.004145007451564828
-118.2,34.06,46.0,2.1029,<1H OCEAN,3.7325581395348837,0.3146417445482866,4.662790697674419,0.02445232558139535
-120.99,37.69,25.0,6.4788,INLAND,7.278215223097113,0.13847818247385504,2.7821522309711284,0.017004724409448817
-118.35,34.02,27.0,1.4589,<1H OCEAN,3.51255230125523,0.31834425253126863,2.526150627615063,0.0015260460251046025
-122.08,37.68,37.0,2.3958,NEAR BAY,4.136585365853659,0.23820754716981132,1.5317073170731708,0.011686829268292682
-118.5,34.05,36.0,8.013024999999999,<1H OCEAN,7.549090909090909,0.13053949903660886,2.6563636363636363,0.014569136363636362
-117.08,32.58,22.0,3.2687,NEAR OCEAN,4.728888888888889,0.22415413533834586,3.1555555555555554,0.007263777777777778
-117.58,33.6,5.0,8.013024999999999,<1H OCEAN,9.636036036036035,0.12322363500373971,3.354954954954955,0.01443788288288288
-119.71,34.42,23.0,2.5506,<1H OCEAN,3.6280701754385967,0.3181818181818182,3.329824561403509,0.004474736842105263
-117.35,34.11,34.0,3.0833,INLAND,5.764383561643836,0.1844106463878327,4.323287671232877,0.008447397260273973
-118.33,33.86,38.0,6.0335,<1H OCEAN,5.252873563218391,0.1925601750547046,2.9827586206896552,0.03467528735632184
-121.96,37.0,20.0,3.3447,NEAR OCEAN,5.219810040705563,0.18897842474655577,2.340569877883311,0.004538263229308006
-117.27,33.68,8.0,5.3238,<1H OCEAN,5.215903890160183,0.20402746396999144,2.8668192219679636,0.00487304347826087
-118.12,33.85,37.0,4.6908,<1H OCEAN,5.979949874686716,0.17141659681475271,2.7593984962406015,0.011756390977443609
-118.06,33.78,22.0,7.3463,<1H OCEAN,7.482439926062846,0.13883399209486166,3.0258780036968576,0.013579112754158965
-118.29,34.11,48.0,3.2333,<1H OCEAN,5.045296167247387,0.2037292817679558,2.3728222996515678,0.011265853658536586
-121.76,37.68,32.0,3.1856,INLAND,5.472081218274112,0.19202226345083487,2.817258883248731,0.016170558375634518
-118.02,33.89,36.0,5.0839,<1H OCEAN,6.221719457013575,0.31636363636363635,3.0316742081447963,0.023004072398190044
-122.0,36.97,39.0,2.8941,NEAR OCEAN,5.5030549898167,0.23908216136195412,2.3136456211812626,0.005894297352342159
-122.27,37.87,35.0,1.7464,NEAR BAY,3.218,0.34431323803604724,1.675,0.0017464
-122.44,37.77,52.0,4.3667,NEAR BAY,4.908963585434174,0.21255349500713266,1.9243697478991597,0.006115826330532212
-117.1,32.69,11.0,1.2413,NEAR OCEAN,3.9677002583979326,0.29664604363399544,3.6330749354005167,0.0016037467700258398
-121.28,37.94,44.0,1.4688,INLAND,3.6424870466321244,0.25391180654338547,3.8575129533678756,0.0038051813471502594
-122.54,38.36,40.0,3.7969,<1H OCEAN,5.949781659388647,0.19486238532110092,2.5480349344978164,0.008290174672489083
-118.41,34.19,42.0,3.9792,<1H OCEAN,5.263513513513513,0.18613607188703465,3.0405405405405403,0.026886486486486488
-122.6,38.93,16.0,1.4767,INLAND,5.504983388704319,0.23536511768255883,1.9003322259136213,0.004905980066445183
-118.14,34.65,20.0,4.6591,INLAND,6.758064516129032,0.15990453460620524,2.9623655913978495,0.025048924731182795
-122.01,37.03,21.0,5.9039,NEAR OCEAN,6.220933406113537,0.1677671265931077,2.8558951965065504,0.006445305676855895
-118.32,33.94,36.0,4.0536,<1H OCEAN,6.597701149425287,0.16260162601626016,3.1800766283524906,0.015531034482758622
-120.95,37.73,12.0,2.8565,INLAND,4.863881401617251,0.19728456636187308,3.5714285714285716,0.0038497304582210245
-117.37,33.97,38.0,1.4514,INLAND,5.78,0.20847750865051903,4.385,0.007257
-123.54,39.17,18.0,2.2946,<1H OCEAN,6.100271002710027,0.22656597067969791,2.796747967479675,0.006218428184281843
-117.97,33.96,30.0,7.2472,<1H OCEAN,7.637931034482759,0.13687666735070797,3.126959247648903,0.011359247648902822
-118.32,33.97,46.0,4.3919,<1H OCEAN,4.915032679738562,0.17952127659574468,2.6601307189542482,0.014352614379084966
-117.89,33.75,31.0,4.0231,<1H OCEAN,4.003322259136213,0.23236514522821577,4.903654485049834,0.01336578073089701
-121.7,38.65,22.0,2.4167,INLAND,5.93886462882096,0.2073529411764706,3.5283842794759823,0.010553275109170306
-120.63,35.27,23.0,5.156,NEAR OCEAN,6.197718631178708,0.15521472392638036,2.67680608365019,0.019604562737642585
-117.06,32.62,36.0,3.9167,NEAR OCEAN,5.695652173913044,0.15903307888040713,2.9565217391304346,0.028381884057971016
-117.12,32.7,38.0,1.0531,NEAR OCEAN,3.5411255411255413,0.265281173594132,4.125541125541125,0.0045588744588744585
-121.29,37.96,52.0,1.2411,INLAND,3.441860465116279,0.36486486486486486,2.441860465116279,0.0048104651162790705
-118.03,33.84,28.0,4.0156,<1H OCEAN,4.646987951807229,0.22219341457091005,2.8048192771084337,0.004838072289156626
-118.32,34.1,52.0,2.2311,<1H OCEAN,2.879120879120879,0.3435114503816794,2.769230769230769,0.008172527472527473
-117.03,32.72,38.0,3.5938,NEAR OCEAN,4.712765957446808,0.1986455981941309,2.6861702127659575,0.01911595744680851
-118.15,34.1,39.0,3.4559,<1H OCEAN,4.645783132530121,0.22484439834024897,2.225301204819277,0.004163734939759037
-120.98,37.79,20.0,2.7857,INLAND,5.11018711018711,0.19975589910496339,2.550935550935551,0.005791476091476091
-120.98,37.68,27.0,3.1848,INLAND,5.579387186629527,0.19021467798302547,2.5153203342618387,0.004435654596100278
-121.88,37.64,20.0,8.013024999999999,INLAND,7.6104651162790695,0.14056531703590527,2.988372093023256,0.04658735465116279
-120.64,35.47,8.0,2.1154,<1H OCEAN,4.288659793814433,0.29086538461538464,9.649484536082474,0.021808247422680414
-116.95,32.78,20.0,6.2552,<1H OCEAN,7.7313769751693,0.1308029197080292,3.36117381489842,0.014120090293453725
-118.27,34.07,27.0,1.7016,<1H OCEAN,2.8199052132701423,0.36554621848739494,4.253554502369668,0.004032227488151659
-122.36,38.41,18.0,3.7067,INLAND,4.886486486486486,0.22123893805309736,2.616216216216216,0.010018108108108109
-121.88,37.32,40.0,2.7546,<1H OCEAN,3.4215938303341904,0.2809917355371901,3.2802056555269923,0.007081233933161953
-117.98,33.76,24.0,4.4545,<1H OCEAN,4.497607655502392,0.2154255319148936,2.313397129186603,0.010656698564593302
-117.78,33.86,16.0,4.1064,<1H OCEAN,5.0231548480463095,0.20397579948141745,2.5600578871201156,0.005942691751085383
-118.47,34.05,27.0,4.175,<1H OCEAN,4.574844074844075,0.23471938195864575,1.793139293139293,0.00433991683991684
-122.05,37.92,14.0,4.7094,NEAR BAY,5.215903890160183,0.20402746396999144,2.8668192219679636,0.00431066361556064
-121.97,37.0,25.0,4.8269,NEAR OCEAN,5.351351351351352,0.16767676767676767,2.8216216216216217,0.026091351351351353
-118.03,33.86,19.0,4.535,<1H OCEAN,5.574534161490683,0.18272980501392758,3.1490683229813663,0.014083850931677019
-121.87,37.34,52.0,6.6345,<1H OCEAN,5.603092783505154,0.15271389144434222,3.350515463917526,0.03419845360824742
-118.24,33.99,41.0,1.6731,<1H OCEAN,4.036827195467422,0.26105263157894737,5.1076487252124645,0.004739660056657224
-117.21,33.71,16.0,2.1848,<1H OCEAN,5.215903890160183,0.20402746396999144,2.4814645308924486,0.001999816933638444
-122.28,37.54,24.0,3.9699,NEAR OCEAN,4.681006864988558,0.22734161126319907,2.8668192219679636,0.003633775743707094
-122.73,38.43,15.0,3.7132,<1H OCEAN,5.1907790143084265,0.2113323124042879,2.5898251192368837,0.005903338632750397
-122.16,38.9,33.0,3.7574,INLAND,6.135678391959799,0.19328419328419327,2.4522613065326633,0.01888140703517588
-118.34,33.8,25.0,5.0814,<1H OCEAN,5.29404309252218,0.19918601867368926,2.6907477820025347,0.006440304182509506
-121.5,38.58,20.0,2.5821,INLAND,3.6778032036613273,0.289354156296665,1.437070938215103,0.002363478260869565
-119.04,35.41,20.0,1.3587,INLAND,4.311345646437995,0.25489596083231336,2.1398416886543536,0.0017924802110817941
-122.06,37.3,11.0,8.013024999999999,<1H OCEAN,8.561622464898596,0.12864431486880468,3.0374414976599065,0.012500819032761309
-118.1,33.91,36.0,4.2679,<1H OCEAN,5.373134328358209,0.18611111111111112,3.5771144278606966,0.021233333333333333
-121.51,38.55,45.0,2.8417,INLAND,5.078726968174204,0.20811345646437995,2.2462311557788945,0.004759966499162479
-117.06,32.77,18.0,1.7951,NEAR OCEAN,3.9053356282271947,0.3005729396209784,2.287435456110155,0.003089672977624785
-118.24,34.21,32.0,3.5777,<1H OCEAN,4.604342581423402,0.23211946554886037,2.2774427020506636,0.00431568154402895
-122.05,39.34,44.0,2.875,INLAND,6.08,0.2161654135338346,2.822857142857143,0.016428571428571428
-117.35,33.16,10.0,3.7891,NEAR OCEAN,3.750556792873051,0.30581947743467935,2.0089086859688194,0.008438975501113586
-118.26,33.97,46.0,1.5962,<1H OCEAN,4.344,0.2292817679558011,3.52,0.0063848
-118.42,34.23,34.0,5.6687,<1H OCEAN,5.587591240875913,0.18158066623122143,3.883211678832117,0.02068868613138686
-122.05,37.94,22.0,2.5459,NEAR BAY,3.809610983981693,0.2793428640076886,1.651258581235698,0.0023303432494279175
-121.45,38.53,38.0,1.7714,INLAND,5.542857142857143,0.2222222222222222,3.6253968253968254,0.005623492063492064
-121.43,38.53,36.0,3.1208,INLAND,5.333333333333333,0.1975806451612903,3.032258064516129,0.011185663082437276
-118.21,34.06,29.0,1.8781,<1H OCEAN,3.751269035532995,0.2794316644113667,4.01015228426396,0.004766751269035533
-122.25,37.82,52.0,5.0917,NEAR BAY,5.628458498023716,0.2029494382022472,2.1739130434782608,0.02012529644268775
-122.08,37.88,26.0,2.933,NEAR BAY,4.707667731629393,0.1476077366813709,1.317891373801917,0.004685303514376997
-122.39,37.73,52.0,2.9063,NEAR BAY,6.590443686006826,0.170378042465044,3.4982935153583616,0.009919112627986348
-118.01,33.79,30.0,5.4372,<1H OCEAN,6.227848101265823,0.1638211382113821,3.232911392405063,0.01376506329113924
-122.41,37.75,52.0,2.4531,NEAR BAY,3.6198630136986303,0.261116367076632,2.8664383561643834,0.008401027397260273
-118.32,34.07,52.0,8.013024999999999,<1H OCEAN,8.300835654596101,0.12281879194630872,2.6935933147632314,0.022320403899721446
-117.34,33.98,10.0,1.7579,INLAND,5.215903890160183,0.20402746396999144,2.8668192219679636,0.0016090617848970252
-122.82,38.39,32.0,4.7422,<1H OCEAN,5.865306122448979,0.17884481558803061,3.0693877551020408,0.01935591836734694
-118.23,33.91,27.0,3.0341,<1H OCEAN,4.541554959785523,0.2319952774498229,5.067024128686327,0.0081343163538874
-122.42,37.62,40.0,4.4643,NEAR OCEAN,5.4787234042553195,0.170873786407767,2.6808510638297873,0.015830851063829785
-118.33,33.96,24.0,4.2099,<1H OCEAN,5.215903890160183,0.20402746396999144,2.4128146453089245,0.003853455377574371
-118.39,33.83,32.0,5.637,NEAR OCEAN,3.998073217726397,0.2597590361445783,1.8381502890173411,0.010861271676300577
-121.02,37.62,14.0,1.6731,INLAND,5.215903890160183,0.20402746396999144,2.8668192219679636,0.001531441647597254
-117.87,33.89,22.0,3.343,<1H OCEAN,4.285714285714286,0.28376068376068375,2.531135531135531,0.006122710622710623
-117.3,34.15,45.0,3.8594,INLAND,5.413793103448276,0.1762208067940552,2.3045977011494254,0.022180459770114944
-122.0,37.54,29.0,5.1616,<1H OCEAN,5.518024032042724,0.18001451729978224,2.7009345794392523,0.006891321762349799
-119.44,38.53,20.0,1.5817,INLAND,7.190476190476191,0.22109016811003565,2.498168498168498,0.005793772893772894
-122.27,37.82,41.0,1.1108,NEAR BAY,4.473611111111111,0.26482458863706926,2.720833333333333,0.001542777777777778
-118.3,34.1,37.0,2.0672,<1H OCEAN,4.855835240274599,0.2191564561734213,2.8668192219679636,0.0018921739130434783
-117.9,34.09,34.0,4.125,<1H OCEAN,5.87218045112782,0.17413572343149808,3.101503759398496,0.01550751879699248
-120.43,34.9,27.0,3.5391,<1H OCEAN,5.835260115606936,0.17533432392273401,2.9739884393063583,0.010228612716763006
-121.93,37.25,21.0,4.5333,<1H OCEAN,4.95970695970696,0.21344165435745938,2.340659340659341,0.016605494505494506
-119.76,36.68,29.0,1.8355,INLAND,4.487364620938628,0.251005631536605,3.0180505415162453,0.006626353790613718
-119.32,36.3,14.0,2.7336,INLAND,4.8,0.20416666666666666,2.66,0.007810285714285714
-117.97,33.94,35.0,4.0893,<1H OCEAN,5.26775956284153,0.18672199170124482,2.8852459016393444,0.01117295081967213
-118.22,33.91,31.0,2.6154,<1H OCEAN,3.6139240506329116,0.2679509632224168,5.322784810126582,0.016553164556962027
-119.52,36.71,21.0,2.59,INLAND,5.840764331210191,0.17502726281352235,3.56687898089172,0.0082484076433121
-121.94,37.26,21.0,4.6758,<1H OCEAN,5.451063829787234,0.1863127764767109,2.624113475177305,0.006632340425531915
-124.16,40.79,46.0,2.1135,NEAR OCEAN,5.622920517560074,0.19625246548323472,2.229205175600739,0.003906654343807763
-118.64,34.22,16.0,8.013024999999999,<1H OCEAN,7.512195121951219,0.1331168831168831,3.313588850174216,0.013959973867595817
-118.49,34.31,25.0,7.0598,<1H OCEAN,6.965986394557823,0.1416015625,2.4285714285714284,0.04802585034013605
-117.05,32.72,35.0,3.9485,NEAR OCEAN,6.271794871794872,0.16816571272826383,2.8957264957264957,0.00674957264957265
-118.1,34.15,14.0,2.7431,INLAND,4.204081632653061,0.25589459084604715,2.2798833819241984,0.007997376093294461
-117.7,34.08,33.0,4.1448,INLAND,5.961734693877551,0.16923406076166025,3.5318877551020407,0.005286734693877551
-119.06,36.08,19.0,4.1856,INLAND,6.09546539379475,0.17345340642129992,3.1050119331742243,0.009989498806682578
-118.3,33.73,47.0,4.194,NEAR OCEAN,5.0928571428571425,0.2114305750350631,2.017857142857143,0.007489285714285714
-124.0,40.92,29.0,2.9485,<1H OCEAN,5.37218045112782,0.30440867739678096,2.526315789473684,0.011084586466165414
-118.54,34.23,35.0,4.375,<1H OCEAN,5.961672473867596,0.17562828755113968,2.9442508710801394,0.007621951219512195
-122.61,38.25,18.0,5.2452,<1H OCEAN,6.923990498812351,0.14339622641509434,3.182897862232779,0.012458907363420427
-118.02,33.76,25.0,3.6289,<1H OCEAN,4.568831168831169,0.2296759522455941,3.6467532467532466,0.009425714285714286
-120.73,39.63,17.0,3.8826,INLAND,9.426315789473684,0.1987716359575656,2.2736842105263158,0.020434736842105262
-117.19,34.08,5.0,4.5938,INLAND,5.767141009055627,0.16846119336025123,3.094437257438551,0.005942820181112548
-118.38,34.05,49.0,4.8958,<1H OCEAN,3.7540106951871657,0.6196581196581197,2.449197860962567,0.026180748663101605
-121.18,38.8,18.0,5.1857,INLAND,6.274074074074074,0.16292798110979928,3.1506172839506172,0.012804197530864196
-119.74,36.85,3.0,3.9032,INLAND,5.215903890160183,0.20402746396999144,2.8668192219679636,0.0035727231121281465
-121.85,36.59,42.0,3.3156,<1H OCEAN,4.202830188679245,0.22783389450056116,2.4764150943396226,0.015639622641509435
-117.7,33.61,16.0,3.6484,<1H OCEAN,3.456268221574344,0.30577815267819486,2.5335276967930027,0.0053183673469387755
-121.84,37.33,28.0,4.1146,<1H OCEAN,4.842271293375394,0.21498371335504887,6.110410094637224,0.012979810725552052
-121.96,36.88,37.0,4.7468,NEAR OCEAN,6.572748267898383,0.19430780042164442,2.168591224018476,0.010962586605080833
